Id,SalePrice
1621,128761.28
1622,140420.53
1623,215010.92
1624,191473.53
1625,169687.02
1626,196661.03
1627,166277.8
1628,236738.89
1629,152412.84
1630,273356.84
1631,186097.45
1632,171681.08
1633,147031.86
1634,167930.53
1635,160240.19
1636,155922.45
1637,182358.61
1638,225837.73
1639,183532.53
1640,266142.8
1641,183063.86
1642,186061.36
1643,178078.47
1644,184427.83
1645,268432.1
1646,161004.39
1647,167301.58
1648,161982.67
1649,146615.61
1650,121425.2
1651,115168.61
1652,124252.305
1653,123429.73
1654,165715.66
1655,144512.73
1656,153938.36
1657,148152.64
1658,146869.61
1659,106960.31
1660,152952.12
1661,353470.88
1662,280794.72
1663,289582.6
1664,300066.75
1665,228252.98
1666,277974.72
1667,326118.75
1668,301078.9
1669,247966.66
1670,251789.61
1671,212889.58
1672,319575.66
1673,263280.53
1674,219640.72
1675,171881.62
1676,167875.81
1677,169207.4
1678,341006.84
1679,312236.66
1680,234064.17
1681,172869.7
1682,252994.39
1683,152360.7
1684,165795.02
1685,155908.33
1686,138053.56
1687,150046.36
1688,175362.45
1689,167185.66
1690,164830.81
1691,154282.03
1692,215462.27
1693,155148.38
1694,166451.89
1695,148123.1
1696,244999.56
1697,162311.44
1698,283365.62
1699,277531.28
1700,195035.52
1701,218104.58
1702,194144.39
1703,197668.97
1704,238903.42
1705,197789.4
1706,215209.39
1707,150095.11
1708,152088.83
1709,209081.81
1710,180638.28
1711,230501.75
1712,219973.73
1713,208431.28
1714,186992.88
1715,162244.4
1716,144953.98
1717,126728.17
1718,116988.2
1719,175591.86
1720,180176.58
1721,146180.77
1722,125218.75
1723,147575.86
1724,174301.27
1725,198990.17
1726,179665.73
1727,142081.16
1728,171742.23
1729,186125.52
1730,132050.31
1731,139019.3
1732,140830.06
1733,118469.67
1734,153011.56
1735,151715.73
1736,128458.55
1737,325007.06
1738,189779.2
1739,224007.52
1740,195945.55
1741,153160.61
1742,148368.52
1743,156847.27
1744,265833.34
1745,214149.98
1746,203296.02
1747,219037.92
1748,226457.11
1749,181473.2
1750,158799.8
1751,233383.73
1752,105363.875
1753,182801.08
1754,213351.05
1755,186388.53
1756,137743.23
1757,122986.76
1758,168966.14
1759,194099.62
1760,186609.61
1761,198962.48
1762,207227.6
1763,186022.98
1764,123019.77
1765,237832.88
1766,216974.11
1767,262115.47
1768,134130.64
1769,186632.88
1770,157655.4
1771,141572.61
1772,134740.3
1773,168847.3
1774,149114.48
1775,150395.77
1776,174955.19
1777,114672.75
1778,132550.48
1779,116433.31
1780,167366.8
1781,128611.63
1782,98517.445
1783,138242.33
1784,81688.01
1785,116123.12
1786,151275.14
1787,140569.73
1788,39648.55
1789,95175.43
1790,89880.17
1791,223265.42
1792,164870.6
1793,130707.13
1794,155460.05
1795,138747.56
1796,150774.83
1797,135049.58
1798,131245.11
1799,122618.03
1800,110344.05
1801,143939.88
1802,145784.67
1803,174679.33
1804,149076.98
1805,131621.23
1806,121665.09
1807,150154.86
1808,140818.08
1809,119822.36
1810,130030.13
1811,81422.516
1812,78176.695
1813,129909.38
1814,90914.81
1815,50998.293
1816,91980.47
1817,101338.97
1818,154398.86
1819,116173.914
1820,73993.58
1821,102781.72
1822,138512.75
1823,88890.06
1824,111372.69
1825,144030.92
1826,105204.89
1827,105114.734
1828,132165.69
1829,127851.14
1830,138212.75
1831,144595.1
1832,74306.984
1833,132505.83
1834,127796.35
1835,148407.11
1836,114932.49
1837,114133.95
1838,129211.32
1839,95967.03
1840,162798.66
1841,111107.5
1842,83493.375
1843,166020.39
1844,113889.586
1845,153620.0
1846,152712.84
1847,170690.02
1848,49568.605
1849,116430.36
1850,120512.96
1851,163995.92
1852,111246.67
1853,151179.33
1854,159854.95
1855,172911.89
1856,188185.61
1857,140743.7
1858,124299.055
1859,101592.94
1860,171965.69
1861,101030.42
1862,259836.53
1863,267052.56
1864,267052.56
1865,246420.88
1866,231422.02
1867,170632.8
1868,242235.0
1869,164504.45
1870,174058.77
1871,204276.2
1872,149970.61
1873,219940.08
1874,133913.17
1875,193721.02
1876,179898.83
1877,157566.52
1878,184448.44
1879,124732.734
1880,140504.89
1881,203593.19
1882,209516.83
1883,154535.38
1884,162716.56
1885,210403.06
1886,210077.89
1887,196677.05
1888,227883.23
1889,140993.73
1890,118081.69
1891,96340.58
1892,107669.836
1893,150463.44
1894,136717.34
1895,141331.77
1896,119488.625
1897,121277.82
1898,130815.86
1899,135158.42
1900,144061.9
1901,178723.72
1902,136463.95
1903,190906.89
1904,157067.7
1905,210529.4
1906,140088.23
1907,207606.45
1908,110787.3
1909,144888.92
1910,122389.48
1911,189793.7
1912,286610.38
1913,158905.22
1914,76983.42
1915,223327.11
1916,46390.64
1917,207140.89
1918,132966.88
1919,182113.05
1920,180276.8
1921,286482.47
1922,222948.27
1923,204499.0
1924,186910.27
1925,172488.3
1926,292751.97
1927,136218.84
1928,185617.95
1929,128248.1
1930,114143.42
1931,141087.66
1932,121986.336
1933,176480.05
1934,185734.53
1935,154960.55
1936,175856.55
1937,180367.1
1938,149593.3
1939,171537.8
1940,158261.14
1941,178710.55
1942,191014.47
1943,156338.55
1944,291634.25
1945,292768.72
1946,262215.22
1947,181164.33
1948,275065.03
1949,233114.8
1950,181265.3
1951,293964.84
1952,254525.56
1953,193328.8
1954,194666.19
1955,134008.52
1956,261634.5
1957,184777.11
1958,255077.73
1959,153103.42
1960,126792.33
1961,149178.28
1962,120552.61
1963,126826.95
1964,129515.08
1965,150868.61
1966,122527.95
1967,236397.25
1968,340618.78
1969,290496.47
1970,312449.0
1971,350855.47
1972,291767.6
1973,225572.94
1974,242325.05
1975,367841.22
1976,234669.25
1977,306414.44
1978,283517.97
1979,258961.81
1980,171901.75
1981,275437.7
1982,170380.22
1983,163400.44
1984,149419.2
1985,181906.77
1986,186040.86
1987,151270.81
1988,159366.55
1989,170766.86
1990,187928.7
1991,170014.23
1992,184032.36
1993,158817.58
1994,200927.47
1995,176398.33
1996,221118.64
1997,262485.4
1998,278914.84
1999,206036.05
2000,239261.38
2001,218486.78
2002,201427.62
2003,225188.61
2004,228421.61
2005,190043.36
2006,148749.67
2007,211153.92
2008,165096.86
2009,167758.4
2010,164039.16
2011,131724.7
2012,135414.58
2013,153899.98
2014,162181.77
2015,166472.42
2016,149130.73
2017,162030.11
2018,151312.14
2019,136543.84
2020,119981.65
2021,129439.02
2022,211558.45
2023,162852.95
2024,231270.8
2025,264672.5
2026,136123.73
2027,127402.375
2028,122053.555
2029,155255.4
2030,198215.61
2031,162835.45
2032,159434.39
2033,181974.17
2034,135799.92
2035,194984.23
2036,163035.94
2037,154630.62
2038,225546.42
2039,173082.27
2040,426327.1
2041,239620.02
2042,167799.05
2043,164243.48
2044,186616.0
2045,213956.22
2046,130614.24
2047,166065.6
2048,132935.61
2049,144039.78
2050,175099.2
2051,89690.19
2052,152990.39
2053,137724.98
2054,85692.61
2055,192077.92
2056,145856.05
2057,129563.39
2058,220190.28
2059,152854.64
2060,195538.2
2061,197479.27
2062,122417.586
2063,116830.93
2064,178554.45
2065,123960.35
2066,204123.08
2067,113985.64
2068,146434.23
2069,86228.53
2070,110605.984
2071,95882.34
2072,141294.98
2073,148790.08
2074,174684.97
2075,136790.66
2076,145036.39
2077,138739.03
2078,111271.516
2079,140844.58
2080,116255.9
2081,111694.81
2082,120074.25
2083,147077.97
2084,108398.14
2085,106011.86
2086,92146.37
2087,120024.28
2088,94416.016
2089,71637.66
2090,120954.8
2091,116442.34
2092,120818.16
2093,95384.08
2094,97127.41
2095,155308.3
2096,101537.2
2097,109830.766
2098,131644.92
2099,60527.574
2100,79267.74
2101,80790.08
2102,133466.3
2103,107341.2
2104,144814.06
2105,112988.266
2106,46217.098
2107,196017.27
2108,125606.28
2109,110733.68
2110,138524.73
2111,144228.77
2112,131904.81
2113,107627.44
2114,137524.72
2115,142228.89
2116,109250.484
2117,138401.11
2118,115268.89
2119,120982.93
2120,121953.984
2121,125735.29
2122,124002.78
2123,77871.945
2124,156557.3
2125,147557.22
2126,144085.11
2127,169051.77
2128,123985.664
2129,77447.77
2130,134756.98
2131,140969.84
2132,113619.38
2133,138212.55
2134,133163.78
2135,108840.36
2136,58827.16
2137,116679.45
2138,141703.23
2139,149307.7
2140,124763.266
2141,142085.05
2142,134889.23
2143,154260.52
2144,110358.08
2145,130301.39
2146,174412.42
2147,207411.61
2148,126393.375
2149,149717.72
2150,216080.9
2151,94983.78
2152,178941.55
2153,228323.48
2154,92876.36
2155,153066.73
2156,233150.95
2157,197783.33
2158,218451.62
2159,160685.98
2160,142795.83
2161,205685.94
2162,366097.6
2163,277398.97
2164,186357.33
2165,231581.45
2166,146793.86
2167,179283.02
2168,172190.64
2169,159783.69
2170,172666.08
2171,150547.66
2172,157585.66
2173,201287.27
2174,196385.39
2175,230760.4
2176,247978.02
2177,213174.75
2178,180572.47
2179,99786.19
2180,185848.45
2181,166949.62
2182,193409.56
2183,150159.5
2184,145174.19
2185,108381.8
2186,149321.42
2187,142417.95
2188,149268.22
2189,322120.16
2190,73780.25
2191,87914.63
2192,91608.37
2193,115753.7
2194,112113.47
2195,152463.23
2196,102191.72
2197,115513.984
2198,170100.67
2199,181927.53
2200,135902.98
2201,126991.05
2202,134997.86
2203,121525.4
2204,161573.16
2205,112080.7
2206,124158.56
2207,192639.17
2208,227605.14
2209,225264.56
2210,106785.95
2211,122078.23
2212,97167.09
2213,106521.14
2214,123028.15
2215,105448.19
2216,156653.7
2217,58141.54
2218,92735.63
2219,90530.19
2220,80336.734
2221,218484.31
2222,212899.36
2223,278013.12
2224,172448.77
2225,125385.266
2226,179739.95
2227,175490.17
2228,216015.44
2229,192231.72
2230,116603.266
2231,169052.38
2232,174892.92
2233,181619.42
2234,193804.23
2235,180220.61
2236,202343.27
2237,262638.44
2238,152758.28
2239,93046.49
2240,133371.8
2241,190883.08
2242,120025.266
2243,121652.39
2244,105915.59
2245,99861.39
2246,140242.19
2247,134560.27
2248,112392.29
2249,109649.3
2250,121516.74
2251,154157.84
2252,207165.88
2253,152268.89
2254,170436.08
2255,177106.17
2256,150412.19
2257,198429.89
2258,150414.44
2259,182145.3
2260,170580.42
2261,153083.5
2262,160984.2
2263,301516.38
2264,482342.28
2265,208135.55
2266,199561.73
2267,304090.06
2268,248908.98
2269,186343.6
2270,179112.16
2271,218985.64
2272,209041.12
2273,175578.7
2274,183184.27
2275,184074.08
2276,168611.69
2277,192168.39
2278,137735.23
2279,103680.28
2280,127525.04
2281,142983.58
2282,179088.8
2283,116628.58
2284,115736.234
2285,127737.72
2286,126269.055
2287,273169.88
2288,239590.6
2289,290723.47
2290,358683.0
2291,272508.1
2292,342044.25
2293,379540.9
2294,304929.94
2295,412437.78
2296,228385.05
2297,248095.9
2298,285585.34
2299,298359.53
2300,267074.97
2301,245789.77
2302,211010.25
2303,190964.33
2304,205394.22
2305,164740.11
2306,162589.42
2307,172412.03
2308,204857.31
2309,194067.2
2310,158627.73
2311,163988.97
2312,159126.61
2313,161289.6
2314,142606.2
2315,150753.23
2316,169276.2
2317,171488.8
2318,150310.73
2319,144645.55
2320,138414.98
2321,190234.48
2322,152191.42
2323,151554.98
2324,141440.16
2325,180851.66
2326,146422.52
2327,177309.61
2328,187616.44
2329,178614.08
2330,167762.64
2331,303602.03
2332,301526.47
2333,253098.83
2334,230268.61
2335,217941.36
2336,255970.89
2337,163466.36
2338,237273.55
2339,181411.22
2340,352220.53
2341,221854.98
2342,178227.9
2343,185897.19
2344,175043.55
2345,195242.02
2346,152266.14
2347,147871.28
2348,165921.95
2349,166183.92
2350,250434.58
2351,196524.36
2352,213814.27
2353,229055.81
2354,113941.836
2355,113208.4
2356,129483.55
2357,160652.89
2358,170050.12
2359,118841.7
2360,108022.81
2361,143817.12
2362,268887.22
2363,213845.83
2364,192496.1
2365,162471.2
2366,136810.98
2367,165745.61
2368,165754.55
2369,172997.98
2370,154504.72
2371,134870.84
2372,153397.83
2373,234734.86
2374,274657.4
2375,184205.25
2376,290465.03
2377,357914.25
2378,173668.08
2379,248959.58
2380,136429.38
2381,157826.64
2382,192093.61
2383,181399.36
2384,204851.06
2385,165206.61
2386,135402.55
2387,120979.62
2388,92936.49
2389,138764.64
2390,223783.2
2391,150560.14
2392,112567.86
2393,194851.39
2394,142581.97
2395,202927.7
2396,139951.62
2397,236746.83
2398,139019.55
2399,46041.895
2400,87413.99
2401,120176.25
2402,143006.73
2403,141816.8
2404,155179.22
2405,194894.23
2406,130042.984
2407,134345.67
2408,148295.48
2409,147048.33
2410,197638.94
2411,113758.93
2412,155333.25
2413,134395.28
2414,155348.16
2415,162746.75
2416,122598.46
2417,137343.62
2418,136303.02
2419,128611.9
2420,121515.54
2421,164429.86
2422,128690.016
2423,116821.61
2424,145606.36
2425,259925.31
2426,156971.23
2427,139170.66
2428,175881.48
2429,120437.734
2430,129244.25
2431,131142.39
2432,129716.25
2433,153107.66
2434,149698.52
2435,158383.86
2436,99842.33
2437,95074.92
2438,122707.52
2439,99753.734
2440,109678.09
2441,80615.62
2442,105975.46
2443,141306.3
2444,134782.62
2445,79997.92
2446,139174.25
2447,164606.83
2448,135228.83
2449,115027.8
2450,149869.62
2451,127119.3
2452,180993.11
2453,98170.54
2454,112654.09
2455,107278.37
2456,121398.97
2457,126870.97
2458,110976.03
2459,101393.12
2460,126502.42
2461,113476.766
2462,124907.08
2463,111407.25
2464,174093.47
2465,127614.125
2466,141102.16
2467,135523.77
2468,86473.016
2469,76461.4
2470,203810.72
2471,198510.88
2472,164728.33
2473,143312.97
2474,72718.32
2475,221059.55
2476,110019.19
2477,131771.92
2478,159369.33
2479,143560.05
2480,166158.4
2481,147056.23
2482,131552.23
2483,114770.41
2484,134310.05
2485,132541.4
2486,164593.58
2487,214090.42
2488,142113.3
2489,155622.02
2490,193672.48
2491,93141.555
2492,172189.92
2493,172707.61
2494,186991.11
2495,99699.66
2496,253568.05
2497,140466.58
2498,107736.43
2499,86419.18
2500,134980.44
2501,129812.2
2502,128641.11
2503,101964.29
2504,200201.6
2505,198202.83
2506,212414.7
2507,256094.05
2508,212944.16
2509,190065.08
2510,169923.45
2511,135896.02
2512,157358.81
2513,199384.64
2514,283912.1
2515,124581.72
2516,154851.67
2517,122428.14
2518,150005.98
2519,193369.61
2520,192778.16
2521,151940.42
2522,177978.64
2523,140323.89
2524,139105.94
2525,146963.05
2526,151339.95
2527,142694.58
2528,141350.17
2529,103368.3
2530,123257.22
2531,193541.3
2532,175399.02
2533,157627.31
2534,187269.27
2535,230713.38
2536,210735.67
2537,192575.92
2538,143203.95
2539,141401.55
2540,145848.89
2541,142148.39
2542,141652.42
2543,146180.17
2544,139876.64
2545,146827.2
2546,132438.67
2547,125248.484
2548,123960.016
2549,134991.45
2550,610031.7
2551,112910.34
2552,160668.52
2553,81747.56
2554,107591.65
2555,133315.77
2556,99163.21
2557,120754.2
2558,138292.86
2559,124382.31
2560,130089.39
2561,107986.195
2562,113874.82
2563,118982.984
2564,152059.8
2565,123788.66
2566,147689.17
2567,128270.25
2568,238920.92
2569,232900.77
2570,100442.45
2571,174497.77
2572,147845.88
2573,259997.11
2574,226978.61
2575,113376.76
2576,111108.984
2577,137388.11
2578,90780.0
2579,44706.934
2580,120623.875
2581,148592.23
2582,102924.16
2583,239678.03
2584,186292.92
2585,170182.5
2586,173953.78
2587,179231.64
2588,145793.31
2589,148465.77
2590,172998.66
2591,236590.45
2592,164643.34
2593,209923.3
2594,158205.33
2595,152948.45
2596,265878.75
2597,150761.31
2598,230674.62
2599,206573.3
2600,184377.42
2601,151021.14
2602,97572.625
2603,94405.91
2604,100800.484
2605,87995.39
2606,141158.92
2607,187709.8
2608,217117.42
2609,147266.48
2610,99653.02
2611,182985.0
2612,152932.4
2613,128240.45
2614,102836.125
2615,174323.33
2616,184190.98
2617,231084.5
2618,332762.97
2619,224999.8
2620,174108.11
2621,170746.9
2622,166425.42
2623,223645.6
2624,275489.84
2625,253148.12
2626,162029.16
2627,143508.28
2628,373913.03
2629,396450.84
2630,273985.9
2631,345848.88
2632,339712.78
2633,220268.75
2634,332968.06
2635,149525.8
2636,185454.28
2637,167186.11
2638,186457.95
2639,207358.83
2640,167440.48
2641,103861.14
2642,168520.7
2643,122072.78
2644,140824.02
2645,108892.664
2646,106917.05
2647,113800.836
2648,143961.61
2649,147056.25
2650,142568.03
2651,139386.66
2652,331880.97
2653,214196.52
2654,219729.95
2655,323988.66
2656,255463.19
2657,250686.69
2658,225989.02
2659,235359.2
2660,282815.25
2661,268900.16
2662,279114.4
2663,234833.8
2664,179849.77
2665,261130.1
2666,207621.02
2667,152077.45
2668,152327.16
2669,143527.3
2670,231343.64
2671,146172.62
2672,149625.14
2673,163059.8
2674,162253.9
2675,117063.91
2676,161504.11
2677,183403.8
2678,249954.44
2679,228329.45
2680,235242.14
2681,312122.84
2682,279400.9
2683,459480.88
2684,243832.27
2685,269002.4
2686,183836.39
2687,254503.27
2688,178394.61
2689,148125.42
2690,336241.34
2691,153981.1
2692,122582.04
2693,156909.27
2694,121243.586
2695,161784.33
2696,156235.45
2697,177957.6
2698,174298.39
2699,141714.61
2700,131328.52
2701,155537.23
2702,129304.47
2703,131180.05
2704,129756.664
2705,119233.55
2706,134683.44
2707,145887.75
2708,140221.86
2709,97634.336
2710,125949.95
2711,293398.62
2712,326624.16
2713,126721.39
2714,120646.98
2715,140709.0
2716,117778.516
2717,161160.3
2718,177421.17
2719,151792.8
2720,196660.12
2721,135801.6
2722,182644.77
2723,186660.05
2724,108438.47
2725,126610.47
2726,145578.83
2727,152506.69
2728,190894.98
2729,141521.66
2730,150013.42
2731,134635.8
2732,134726.17
2733,169368.69
2734,173326.34
2735,139343.48
2736,130695.16
2737,115467.164
2738,138587.67
2739,161629.44
2740,149188.44
2741,156936.55
2742,189596.92
2743,157271.17
2744,163757.56
2745,151798.53
2746,124475.55
2747,164155.95
2748,119501.51
2749,140708.89
2750,151462.17
2751,137396.52
2752,184607.78
2753,156850.94
2754,239749.67
2755,128353.79
2756,100969.25
2757,96864.484
2758,91793.414
2759,157593.64
2760,130968.49
2761,144002.69
2762,145945.36
2763,227805.44
2764,159591.5
2765,301729.4
2766,137608.62
2767,73990.5
2768,131107.16
2769,144342.02
2770,135244.08
2771,101782.04
2772,125147.66
2773,144742.34
2774,146931.44
2775,129867.58
2776,136670.55
2777,118101.45
2778,95745.41
2779,132056.23
2780,90309.92
2781,103689.53
2782,95512.016
2783,100612.8
2784,120393.266
2785,138912.95
2786,79462.07
2787,123973.67
2788,76376.7
2789,162376.16
2790,100477.914
2791,131311.58
2792,49397.945
2793,156369.27
2794,86380.03
2795,113826.66
2796,92076.64
2797,211023.05
2798,123721.15
2799,85290.72
2800,67050.445
2801,111235.14
2802,135059.11
2803,172683.4
2804,126049.16
2805,99605.81
2806,82802.38
2807,183382.8
2808,159366.89
2809,120022.47
2810,128208.484
2811,187224.58
2812,144488.86
2813,155972.4
2814,169263.48
2815,98969.92
2816,317192.78
2817,228068.4
2818,129926.2
2819,143005.9
2820,140705.55
2821,96047.56
2822,196738.31
2823,313051.72
2824,189266.48
2825,141639.66
2826,149168.95
2827,144358.98
2828,255131.55
2829,198843.22
2830,196626.58
2831,143885.44
2832,217844.67
2833,231746.95
2834,165323.58
2835,180063.34
2836,163281.69
2837,159476.45
2838,117368.25
2839,147129.53
2840,170841.95
2841,163691.7
2842,185146.92
2843,135240.2
2844,181714.72
2845,133199.42
2846,166143.03
2847,189610.52
2848,154736.31
2849,166663.14
2850,235455.45
2851,218295.02
2852,214155.42
2853,178694.67
2854,109569.984
2855,154344.14
2856,158423.55
2857,145168.02
2858,160692.92
2859,147562.64
2860,120375.125
2861,183361.88
2862,174134.2
2863,112118.2
2864,196803.08
2865,102882.445
2866,114011.164
2867,86747.984
2868,94437.53
2869,130856.38
2870,156785.52
2871,85652.9
2872,58522.69
2873,88045.6
2874,136541.77
2875,127885.586
2876,153762.67
2877,131466.86
2878,165984.45
2879,160760.23
2880,74794.67
2881,127481.47
2882,150961.89
2883,166108.06
2884,179369.16
2885,161048.02
2886,216871.88
2887,104077.03
2888,121848.75
2889,47627.55
2890,92228.41
2891,142834.31
2892,61526.266
2893,103226.17
2894,59195.414
2895,260181.72
2896,210216.02
2897,242661.56
2898,155818.97
2899,147471.7
2900,171812.39
2901,275682.97
2902,147418.03
2903,262182.62
2904,235066.05
2905,107185.51
2906,171712.22
2907,106291.53
2908,125942.44
2909,172861.05
2910,84998.86
2911,83891.75
2912,143826.5
2913,116265.2
2914,92477.64
2915,104098.68
2916,118125.8
2917,166547.61
2918,96137.63
2919,207426.0
